Year,Infectious diseases,Age,Region,Value
2022,ill_3_m_m_r,age_vac_2_1_year,29_reg_Kharkiv,43.8
2022,ill_8_mumps,age_vac_2_1_year,29_reg_Kharkiv,43.8
2022,ill_9_rubella,age_vac_4_6_years,29_reg_Kharkiv,43.4
2022,ill_3_m_m_r,age_vac_4_6_years,29_reg_Kharkiv,43.4
2022,ill_8_mumps,age_vac_4_6_years,29_reg_Kharkiv,43.4
2022,ill_2_hep,age_vac_1_under_1_year,29_reg_Kharkiv,38.2
2022,ill_1_tub,age_vac_1_under_1_year,30_reg_Kherson,28.2
2022,ill_6_polio,age_vac_1_under_1_year,30_reg_Kherson,9.6
2022,ill_6_polio,age_vac_3_18_months,30_reg_Kherson,7.2
2022,ill_6_polio,age_vac_4_6_years,30_reg_Kherson,4.5
2022,ill_6_polio,age_vac_5_14_years,30_reg_Kherson,5.1
2022,ill_4_diph,age_vac_1_under_1_year,30_reg_Kherson,32.3
2022,ill_5_pert,age_vac_1_under_1_year,30_reg_Kherson,32.3
2022,ill_10_tetanus,age_vac_1_under_1_year,30_reg_Kherson,32.3
2022,ill_4_diph,age_vac_3_18_months,30_reg_Kherson,24.6
2022,ill_5_pert,age_vac_3_18_months,30_reg_Kherson,24.6
2022,ill_10_tetanus,age_vac_3_18_months,30_reg_Kherson,24.6
2022,ill_4_diph,age_vac_4_6_years,30_reg_Kherson,39.7
2022,ill_10_tetanus,age_vac_4_6_years,30_reg_Kherson,39.7
2022,ill_4_diph,age_vac_7_adult,30_reg_Kherson,15.6
2022,ill_10_tetanus,age_vac_7_adult,30_reg_Kherson,15.6
2022,ill_9_rubella,age_vac_2_1_year,30_reg_Kherson,29.3
2022,ill_3_m_m_r,age_vac_2_1_year,30_reg_Kherson,29.3
2022,ill_8_mumps,age_vac_2_1_year,30_reg_Kherson,29.3
2022,ill_9_rubella,age_vac_4_6_years,30_reg_Kherson,38.4
2022,ill_3_m_m_r,age_vac_4_6_years,30_reg_Kherson,38.4
2022,ill_8_mumps,age_vac_4_6_years,30_reg_Kherson,38.4
2022,ill_2_hep,age_vac_1_under_1_year,30_reg_Kherson,20.8
2022,ill_1_tub,age_vac_1_under_1_year,31_reg_Khmelnytskiy,73.3
2022,ill_6_polio,age_vac_1_under_1_year,31_reg_Khmelnytskiy,76.8
2022,ill_6_polio,age_vac_3_18_months,31_reg_Khmelnytskiy,71.6
2022,ill_6_polio,age_vac_4_6_years,31_reg_Khmelnytskiy,63.4
2022,ill_6_polio,age_vac_5_14_years,31_reg_Khmelnytskiy,58.1
2022,ill_4_diph,age_vac_1_under_1_year,31_reg_Khmelnytskiy,82.4
2022,ill_5_pert,age_vac_1_under_1_year,31_reg_Khmelnytskiy,82.4
2022,ill_10_tetanus,age_vac_1_under_1_year,31_reg_Khmelnytskiy,82.4
2022,ill_4_diph,age_vac_3_18_months,31_reg_Khmelnytskiy,77.2
2022,ill_5_pert,age_vac_3_18_months,31_reg_Khmelnytskiy,77.2
2022,ill_10_tetanus,age_vac_3_18_months,31_reg_Khmelnytskiy,77.2
2022,ill_4_diph,age_vac_4_6_years,31_reg_Khmelnytskiy,64.8
2022,ill_10_tetanus,age_vac_4_6_years,31_reg_Khmelnytskiy,64.8
2022,ill_4_diph,age_vac_7_adult,31_reg_Khmelnytskiy,37.0
2022,ill_10_tetanus,age_vac_7_adult,31_reg_Khmelnytskiy,37.0
2022,ill_9_rubella,age_vac_2_1_year,31_reg_Khmelnytskiy,90.3
2022,ill_3_m_m_r,age_vac_2_1_year,31_reg_Khmelnytskiy,90.3
2022,ill_8_mumps,age_vac_2_1_year,31_reg_Khmelnytskiy,90.3
2022,ill_9_rubella,age_vac_4_6_years,31_reg_Khmelnytskiy,78.0
2022,ill_3_m_m_r,age_vac_4_6_years,31_reg_Khmelnytskiy,78.0
2022,ill_8_mumps,age_vac_4_6_years,31_reg_Khmelnytskiy,78.0
2022,ill_2_hep,age_vac_1_under_1_year,31_reg_Khmelnytskiy,61.8
2022,ill_1_tub,age_vac_1_under_1_year,32_reg_Cherkasy,85.2
2022,ill_6_polio,age_vac_1_under_1_year,32_reg_Cherkasy,90.7
2022,ill_6_polio,age_vac_3_18_months,32_reg_Cherkasy,85.5
2022,ill_6_polio,age_vac_4_6_years,32_reg_Cherkasy,78.1
2022,ill_6_polio,age_vac_5_14_years,32_reg_Cherkasy,77.6
2022,ill_4_diph,age_vac_1_under_1_year,32_reg_Cherkasy,92.9
2022,ill_5_pert,age_vac_1_under_1_year,32_reg_Cherkasy,92.9
2022,ill_10_tetanus,age_vac_1_under_1_year,32_reg_Cherkasy,92.9
2022,ill_4_diph,age_vac_3_18_months,32_reg_Cherkasy,91.1
2022,ill_5_pert,age_vac_3_18_months,32_reg_Cherkasy,91.1
2022,ill_10_tetanus,age_vac_3_18_months,32_reg_Cherkasy,91.1
2022,ill_4_diph,age_vac_4_6_years,32_reg_Cherkasy,79.7
2022,ill_10_tetanus,age_vac_4_6_years,32_reg_Cherkasy,79.7
2022,ill_4_diph,age_vac_7_adult,32_reg_Cherkasy,57.2
2022,ill_10_tetanus,age_vac_7_adult,32_reg_Cherkasy,57.2
2022,ill_9_rubella,age_vac_2_1_year,32_reg_Cherkasy,88.3
2022,ill_3_m_m_r,age_vac_2_1_year,32_reg_Cherkasy,88.3
2022,ill_8_mumps,age_vac_2_1_year,32_reg_Cherkasy,88.3
2022,ill_9_rubella,age_vac_4_6_years,32_reg_Cherkasy,81.2
2022,ill_3_m_m_r,age_vac_4_6_years,32_reg_Cherkasy,81.2
2022,ill_8_mumps,age_vac_4_6_years,32_reg_Cherkasy,81.2
2022,ill_2_hep,age_vac_1_under_1_year,32_reg_Cherkasy,85.9
2022,ill_1_tub,age_vac_1_under_1_year,33_reg_Chernivtsi,89.9
2022,ill_6_polio,age_vac_1_under_1_year,33_reg_Chernivtsi,78.4
2022,ill_6_polio,age_vac_3_18_months,33_reg_Chernivtsi,67.4
2022,ill_6_polio,age_vac_4_6_years,33_reg_Chernivtsi,60.1
2022,ill_6_polio,age_vac_5_14_years,33_reg_Chernivtsi,52.2
2022,ill_4_diph,age_vac_1_under_1_year,33_reg_Chernivtsi,81.5
2022,ill_5_pert,age_vac_1_under_1_year,33_reg_Chernivtsi,81.5
2022,ill_10_tetanus,age_vac_1_under_1_year,33_reg_Chernivtsi,81.5
2022,ill_4_diph,age_vac_3_18_months,33_reg_Chernivtsi,80.3
2022,ill_5_pert,age_vac_3_18_months,33_reg_Chernivtsi,80.3
2022,ill_10_tetanus,age_vac_3_18_months,33_reg_Chernivtsi,80.3
2022,ill_4_diph,age_vac_4_6_years,33_reg_Chernivtsi,77.8
2022,ill_10_tetanus,age_vac_4_6_years,33_reg_Chernivtsi,77.8
2022,ill_4_diph,age_vac_7_adult,33_reg_Chernivtsi,25.8
2022,ill_10_tetanus,age_vac_7_adult,33_reg_Chernivtsi,25.8
2022,ill_9_rubella,age_vac_2_1_year,33_reg_Chernivtsi,84.3
2022,ill_3_m_m_r,age_vac_2_1_year,33_reg_Chernivtsi,84.3
2022,ill_8_mumps,age_vac_2_1_year,33_reg_Chernivtsi,84.3
2022,ill_9_rubella,age_vac_4_6_years,33_reg_Chernivtsi,69.7
2022,ill_3_m_m_r,age_vac_4_6_years,33_reg_Chernivtsi,69.7
2022,ill_8_mumps,age_vac_4_6_years,33_reg_Chernivtsi,69.7
2022,ill_2_hep,age_vac_1_under_1_year,33_reg_Chernivtsi,61.4
2022,ill_1_tub,age_vac_1_under_1_year,34_reg_Chernihiv,86.3
2022,ill_6_polio,age_vac_1_under_1_year,34_reg_Chernihiv,77.0
2022,ill_6_polio,age_vac_3_18_months,34_reg_Chernihiv,79.6
2022,ill_6_polio,age_vac_4_6_years,34_reg_Chernihiv,72.6
2022,ill_6_polio,age_vac_5_14_years,34_reg_Chernihiv,68.0
2022,ill_4_diph,age_vac_1_under_1_year,34_reg_Chernihiv,82.3
2022,ill_5_pert,age_vac_1_under_1_year,34_reg_Chernihiv,82.3
2022,ill_10_tetanus,age_vac_1_under_1_year,34_reg_Chernihiv,82.3
2022,ill_4_diph,age_vac_3_18_months,34_reg_Chernihiv,82.6
2022,ill_5_pert,age_vac_3_18_months,34_reg_Chernihiv,82.6
2022,ill_10_tetanus,age_vac_3_18_months,34_reg_Chernihiv,82.6
2022,ill_4_diph,age_vac_4_6_years,34_reg_Chernihiv,69.3
2022,ill_10_tetanus,age_vac_4_6_years,34_reg_Chernihiv,69.3
2022,ill_4_diph,age_vac_7_adult,34_reg_Chernihiv,48.5
2022,ill_10_tetanus,age_vac_7_adult,34_reg_Chernihiv,48.5
2022,ill_9_rubella,age_vac_2_1_year,34_reg_Chernihiv,82.6
2022,ill_3_m_m_r,age_vac_2_1_year,34_reg_Chernihiv,82.6
2022,ill_8_mumps,age_vac_2_1_year,34_reg_Chernihiv,82.6
2022,ill_9_rubella,age_vac_4_6_years,34_reg_Chernihiv,76.9
2022,ill_3_m_m_r,age_vac_4_6_years,34_reg_Chernihiv,76.9
2022,ill_8_mumps,age_vac_4_6_years,34_reg_Chernihiv,76.9
2022,ill_2_hep,age_vac_1_under_1_year,34_reg_Chernihiv,73.2
2023,ill_1_tub,age_vac_1_under_1_year,11_reg_Vinnytsya,79.9
2023,ill_6_polio,age_vac_1_under_1_year,11_reg_Vinnytsya,85.2
2023,ill_6_polio,age_vac_3_18_months,11_reg_Vinnytsya,89.5
2023,ill_6_polio,age_vac_4_6_years,11_reg_Vinnytsya,82.1
2023,ill_6_polio,age_vac_5_14_years,11_reg_Vinnytsya,73.2
2023,ill_4_diph,age_vac_1_under_1_year,11_reg_Vinnytsya,79.5
2023,ill_5_pert,age_vac_1_under_1_year,11_reg_Vinnytsya,79.5
2023,ill_10_tetanus,age_vac_1_under_1_year,11_reg_Vinnytsya,79.5
2023,ill_4_diph,age_vac_3_18_months,11_reg_Vinnytsya,83.7
2023,ill_5_pert,age_vac_3_18_months,11_reg_Vinnytsya,83.7
2023,ill_10_tetanus,age_vac_3_18_months,11_reg_Vinnytsya,83.7
2023,ill_4_diph,age_vac_4_6_years,11_reg_Vinnytsya,67.5
2023,ill_10_tetanus,age_vac_4_6_years,11_reg_Vinnytsya,67.5
2023,ill_4_diph,age_vac_7_adult,11_reg_Vinnytsya,48.3
2023,ill_10_tetanus,age_vac_7_adult,11_reg_Vinnytsya,48.3
2023,ill_9_rubella,age_vac_2_1_year,11_reg_Vinnytsya,96.2
2023,ill_3_m_m_r,age_vac_2_1_year,11_reg_Vinnytsya,96.2
2023,ill_8_mumps,age_vac_2_1_year,11_reg_Vinnytsya,96.2
2023,ill_9_rubella,age_vac_4_6_years,11_reg_Vinnytsya,87.7
2023,ill_3_m_m_r,age_vac_4_6_years,11_reg_Vinnytsya,87.7
2023,ill_8_mumps,age_vac_4_6_years,11_reg_Vinnytsya,87.7
2023,ill_2_hep,age_vac_1_under_1_year,11_reg_Vinnytsya,78.1
2023,ill_1_tub,age_vac_1_under_1_year,12_reg_Volyn,89.4
2023,ill_6_polio,age_vac_1_under_1_year,12_reg_Volyn,85.0
2023,ill_6_polio,age_vac_3_18_months,12_reg_Volyn,85.6
2023,ill_6_polio,age_vac_4_6_years,12_reg_Volyn,89.0
2023,ill_6_polio,age_vac_5_14_years,12_reg_Volyn,88.0
2023,ill_4_diph,age_vac_1_under_1_year,12_reg_Volyn,83.5
2023,ill_5_pert,age_vac_1_under_1_year,12_reg_Volyn,83.5
2023,ill_10_tetanus,age_vac_1_under_1_year,12_reg_Volyn,83.5
2023,ill_4_diph,age_vac_3_18_months,12_reg_Volyn,84.8
2023,ill_5_pert,age_vac_3_18_months,12_reg_Volyn,84.8
2023,ill_10_tetanus,age_vac_3_18_months,12_reg_Volyn,84.8
2023,ill_4_diph,age_vac_4_6_years,12_reg_Volyn,81.2
2023,ill_10_tetanus,age_vac_4_6_years,12_reg_Volyn,81.2
2023,ill_4_diph,age_vac_7_adult,12_reg_Volyn,59.0
2023,ill_10_tetanus,age_vac_7_adult,12_reg_Volyn,59.0
2023,ill_9_rubella,age_vac_2_1_year,12_reg_Volyn,98.8
2023,ill_3_m_m_r,age_vac_2_1_year,12_reg_Volyn,98.8
2023,ill_8_mumps,age_vac_2_1_year,12_reg_Volyn,98.8
2023,ill_9_rubella,age_vac_4_6_years,12_reg_Volyn,95.7
2023,ill_3_m_m_r,age_vac_4_6_years,12_reg_Volyn,95.7
2023,ill_8_mumps,age_vac_4_6_years,12_reg_Volyn,95.7
2023,ill_2_hep,age_vac_1_under_1_year,12_reg_Volyn,85.4
2023,ill_1_tub,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,83.0
2023,ill_6_polio,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,84.5
2023,ill_6_polio,age_vac_3_18_months,13_reg_Dnipropetrovsk,94.7
2023,ill_6_polio,age_vac_4_6_years,13_reg_Dnipropetrovsk,91.1
2023,ill_6_polio,age_vac_5_14_years,13_reg_Dnipropetrovsk,85.1
2023,ill_4_diph,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,82.2
2023,ill_5_pert,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,82.2
2023,ill_10_tetanus,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,82.2
2023,ill_4_diph,age_vac_3_18_months,13_reg_Dnipropetrovsk,85.2
2023,ill_5_pert,age_vac_3_18_months,13_reg_Dnipropetrovsk,85.2
2023,ill_10_tetanus,age_vac_3_18_months,13_reg_Dnipropetrovsk,85.2
2023,ill_4_diph,age_vac_4_6_years,13_reg_Dnipropetrovsk,71.9
2023,ill_10_tetanus,age_vac_4_6_years,13_reg_Dnipropetrovsk,71.9
2023,ill_4_diph,age_vac_7_adult,13_reg_Dnipropetrovsk,35.5
2023,ill_10_tetanus,age_vac_7_adult,13_reg_Dnipropetrovsk,35.5
2023,ill_9_rubella,age_vac_2_1_year,13_reg_Dnipropetrovsk,92.6
2023,ill_3_m_m_r,age_vac_2_1_year,13_reg_Dnipropetrovsk,92.6
2023,ill_8_mumps,age_vac_2_1_year,13_reg_Dnipropetrovsk,92.6
2023,ill_9_rubella,age_vac_4_6_years,13_reg_Dnipropetrovsk,91.7
2023,ill_3_m_m_r,age_vac_4_6_years,13_reg_Dnipropetrovsk,91.7
2023,ill_8_mumps,age_vac_4_6_years,13_reg_Dnipropetrovsk,91.7
2023,ill_2_hep,age_vac_1_under_1_year,13_reg_Dnipropetrovsk,79.5
2023,ill_1_tub,age_vac_1_under_1_year,14_reg_Donetsk,89.8
2023,ill_6_polio,age_vac_1_under_1_year,14_reg_Donetsk,79.4
2023,ill_6_polio,age_vac_3_18_months,14_reg_Donetsk,78.8
2023,ill_6_polio,age_vac_4_6_years,14_reg_Donetsk,82.2
2023,ill_6_polio,age_vac_5_14_years,14_reg_Donetsk,72.1
2023,ill_4_diph,age_vac_1_under_1_year,14_reg_Donetsk,76.0
2023,ill_5_pert,age_vac_1_under_1_year,14_reg_Donetsk,76.0
2023,ill_10_tetanus,age_vac_1_under_1_year,14_reg_Donetsk,76.0
2023,ill_4_diph,age_vac_3_18_months,14_reg_Donetsk,75.2
2023,ill_5_pert,age_vac_3_18_months,14_reg_Donetsk,75.2
2023,ill_10_tetanus,age_vac_3_18_months,14_reg_Donetsk,75.2
2023,ill_4_diph,age_vac_4_6_years,14_reg_Donetsk,80.4
2023,ill_10_tetanus,age_vac_4_6_years,14_reg_Donetsk,80.4
2023,ill_4_diph,age_vac_7_adult,14_reg_Donetsk,55.9
2023,ill_10_tetanus,age_vac_7_adult,14_reg_Donetsk,55.9
2023,ill_9_rubella,age_vac_2_1_year,14_reg_Donetsk,94.8
2023,ill_3_m_m_r,age_vac_2_1_year,14_reg_Donetsk,94.8
2023,ill_8_mumps,age_vac_2_1_year,14_reg_Donetsk,94.8
2023,ill_9_rubella,age_vac_4_6_years,14_reg_Donetsk,79.8
2023,ill_3_m_m_r,age_vac_4_6_years,14_reg_Donetsk,79.8
2023,ill_8_mumps,age_vac_4_6_years,14_reg_Donetsk,79.8
2023,ill_2_hep,age_vac_1_under_1_year,14_reg_Donetsk,79.6
2023,ill_1_tub,age_vac_1_under_1_year,15_reg_Zhytomyr,74.7
2023,ill_6_polio,age_vac_1_under_1_year,15_reg_Zhytomyr,90.7
2023,ill_6_polio,age_vac_3_18_months,15_reg_Zhytomyr,86.2
2023,ill_6_polio,age_vac_4_6_years,15_reg_Zhytomyr,85.6
2023,ill_6_polio,age_vac_5_14_years,15_reg_Zhytomyr,84.5
2023,ill_4_diph,age_vac_1_under_1_year,15_reg_Zhytomyr,88.4
2023,ill_5_pert,age_vac_1_under_1_year,15_reg_Zhytomyr,88.4
2023,ill_10_tetanus,age_vac_1_under_1_year,15_reg_Zhytomyr,88.4
2023,ill_4_diph,age_vac_3_18_months,15_reg_Zhytomyr,81.5
2023,ill_5_pert,age_vac_3_18_months,15_reg_Zhytomyr,81.5
2023,ill_10_tetanus,age_vac_3_18_months,15_reg_Zhytomyr,81.5
2023,ill_4_diph,age_vac_4_6_years,15_reg_Zhytomyr,75.1
2023,ill_10_tetanus,age_vac_4_6_years,15_reg_Zhytomyr,75.1
2023,ill_4_diph,age_vac_7_adult,15_reg_Zhytomyr,48.7
2023,ill_10_tetanus,age_vac_7_adult,15_reg_Zhytomyr,48.7
2023,ill_9_rubella,age_vac_2_1_year,15_reg_Zhytomyr,87.2
2023,ill_3_m_m_r,age_vac_2_1_year,15_reg_Zhytomyr,87.2
2023,ill_8_mumps,age_vac_2_1_year,15_reg_Zhytomyr,87.2
2023,ill_9_rubella,age_vac_4_6_years,15_reg_Zhytomyr,83.2
2023,ill_3_m_m_r,age_vac_4_6_years,15_reg_Zhytomyr,83.2
2023,ill_8_mumps,age_vac_4_6_years,15_reg_Zhytomyr,83.2
2023,ill_2_hep,age_vac_1_under_1_year,15_reg_Zhytomyr,92.0
2023,ill_1_tub,age_vac_1_under_1_year,16_reg_Zakarpattya,77.7
2023,ill_6_polio,age_vac_1_under_1_year,16_reg_Zakarpattya,73.9
2023,ill_6_polio,age_vac_3_18_months,16_reg_Zakarpattya,81.5
2023,ill_6_polio,age_vac_4_6_years,16_reg_Zakarpattya,81.5
2023,ill_6_polio,age_vac_5_14_years,16_reg_Zakarpattya,78.7
2023,ill_4_diph,age_vac_1_under_1_year,16_reg_Zakarpattya,70.6
2023,ill_5_pert,age_vac_1_under_1_year,16_reg_Zakarpattya,70.6
2023,ill_10_tetanus,age_vac_1_under_1_year,16_reg_Zakarpattya,70.6
2023,ill_4_diph,age_vac_3_18_months,16_reg_Zakarpattya,71.6
2023,ill_5_pert,age_vac_3_18_months,16_reg_Zakarpattya,71.6
2023,ill_10_tetanus,age_vac_3_18_months,16_reg_Zakarpattya,71.6
2023,ill_4_diph,age_vac_4_6_years,16_reg_Zakarpattya,63.2
2023,ill_10_tetanus,age_vac_4_6_years,16_reg_Zakarpattya,63.2
2023,ill_4_diph,age_vac_7_adult,16_reg_Zakarpattya,33.5
2023,ill_10_tetanus,age_vac_7_adult,16_reg_Zakarpattya,33.5
2023,ill_9_rubella,age_vac_2_1_year,16_reg_Zakarpattya,85.5
2023,ill_3_m_m_r,age_vac_2_1_year,16_reg_Zakarpattya,85.5
2023,ill_8_mumps,age_vac_2_1_year,16_reg_Zakarpattya,85.5
2023,ill_9_rubella,age_vac_4_6_years,16_reg_Zakarpattya,82.5
2023,ill_3_m_m_r,age_vac_4_6_years,16_reg_Zakarpattya,82.5
2023,ill_8_mumps,age_vac_4_6_years,16_reg_Zakarpattya,82.5
2023,ill_2_hep,age_vac_1_under_1_year,16_reg_Zakarpattya,58.0
2023,ill_1_tub,age_vac_1_under_1_year,17_reg_Zaporizhzhya,78.8
2023,ill_6_polio,age_vac_1_under_1_year,17_reg_Zaporizhzhya,91.6
2023,ill_6_polio,age_vac_3_18_months,17_reg_Zaporizhzhya,94.6
2023,ill_6_polio,age_vac_4_6_years,17_reg_Zaporizhzhya,90.3
2023,ill_6_polio,age_vac_5_14_years,17_reg_Zaporizhzhya,88.6
2023,ill_4_diph,age_vac_1_under_1_year,17_reg_Zaporizhzhya,93.6
2023,ill_5_pert,age_vac_1_under_1_year,17_reg_Zaporizhzhya,93.6
2023,ill_10_tetanus,age_vac_1_under_1_year,17_reg_Zaporizhzhya,93.6
2023,ill_4_diph,age_vac_3_18_months,17_reg_Zaporizhzhya,91.9
2023,ill_5_pert,age_vac_3_18_months,17_reg_Zaporizhzhya,91.9
2023,ill_10_tetanus,age_vac_3_18_months,17_reg_Zaporizhzhya,91.9
2023,ill_4_diph,age_vac_4_6_years,17_reg_Zaporizhzhya,82.5
2023,ill_10_tetanus,age_vac_4_6_years,17_reg_Zaporizhzhya,82.5
2023,ill_4_diph,age_vac_7_adult,17_reg_Zaporizhzhya,51.7
2023,ill_10_tetanus,age_vac_7_adult,17_reg_Zaporizhzhya,51.7
2023,ill_9_rubella,age_vac_2_1_year,17_reg_Zaporizhzhya,99.8
2023,ill_3_m_m_r,age_vac_2_1_year,17_reg_Zaporizhzhya,99.8
2023,ill_8_mumps,age_vac_2_1_year,17_reg_Zaporizhzhya,99.8
2023,ill_9_rubella,age_vac_4_6_years,17_reg_Zaporizhzhya,89.2
2023,ill_3_m_m_r,age_vac_4_6_years,17_reg_Zaporizhzhya,89.2
2023,ill_8_mumps,age_vac_4_6_years,17_reg_Zaporizhzhya,89.2
2023,ill_2_hep,age_vac_1_under_1_year,17_reg_Zaporizhzhya,98.9
2023,ill_1_tub,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,81.4
2023,ill_6_polio,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,87.2
2023,ill_6_polio,age_vac_3_18_months,18_reg_Ivano-Frankivsk,89.1
2023,ill_6_polio,age_vac_4_6_years,18_reg_Ivano-Frankivsk,87.1
2023,ill_6_polio,age_vac_5_14_years,18_reg_Ivano-Frankivsk,83.4
2023,ill_4_diph,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,74.6
2023,ill_5_pert,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,74.6
2023,ill_10_tetanus,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,74.6
2023,ill_4_diph,age_vac_3_18_months,18_reg_Ivano-Frankivsk,72.0
2023,ill_5_pert,age_vac_3_18_months,18_reg_Ivano-Frankivsk,72.0
2023,ill_10_tetanus,age_vac_3_18_months,18_reg_Ivano-Frankivsk,72.0
2023,ill_4_diph,age_vac_4_6_years,18_reg_Ivano-Frankivsk,50.3
2023,ill_10_tetanus,age_vac_4_6_years,18_reg_Ivano-Frankivsk,50.3
2023,ill_4_diph,age_vac_7_adult,18_reg_Ivano-Frankivsk,32.5
2023,ill_10_tetanus,age_vac_7_adult,18_reg_Ivano-Frankivsk,32.5
2023,ill_9_rubella,age_vac_2_1_year,18_reg_Ivano-Frankivsk,94.5
2023,ill_3_m_m_r,age_vac_2_1_year,18_reg_Ivano-Frankivsk,94.5
2023,ill_8_mumps,age_vac_2_1_year,18_reg_Ivano-Frankivsk,94.5
2023,ill_9_rubella,age_vac_4_6_years,18_reg_Ivano-Frankivsk,83.2
2023,ill_3_m_m_r,age_vac_4_6_years,18_reg_Ivano-Frankivsk,83.2
2023,ill_8_mumps,age_vac_4_6_years,18_reg_Ivano-Frankivsk,83.2
2023,ill_2_hep,age_vac_1_under_1_year,18_reg_Ivano-Frankivsk,69.2
2023,ill_1_tub,age_vac_1_under_1_year,20_reg_Kirovohrad,87.9
2023,ill_6_polio,age_vac_1_under_1_year,20_reg_Kirovohrad,90.8
2023,ill_6_polio,age_vac_3_18_months,20_reg_Kirovohrad,94.1
2023,ill_6_polio,age_vac_4_6_years,20_reg_Kirovohrad,78.6
2023,ill_6_polio,age_vac_5_14_years,20_reg_Kirovohrad,66.0
2023,ill_4_diph,age_vac_1_under_1_year,20_reg_Kirovohrad,87.5
2023,ill_5_pert,age_vac_1_under_1_year,20_reg_Kirovohrad,87.5
2023,ill_10_tetanus,age_vac_1_under_1_year,20_reg_Kirovohrad,87.5
2023,ill_4_diph,age_vac_3_18_months,20_reg_Kirovohrad,85.0
2023,ill_5_pert,age_vac_3_18_months,20_reg_Kirovohrad,85.0
2023,ill_10_tetanus,age_vac_3_18_months,20_reg_Kirovohrad,85.0
2023,ill_4_diph,age_vac_4_6_years,20_reg_Kirovohrad,70.2
2023,ill_10_tetanus,age_vac_4_6_years,20_reg_Kirovohrad,70.2
2023,ill_4_diph,age_vac_7_adult,20_reg_Kirovohrad,41.5
2023,ill_10_tetanus,age_vac_7_adult,20_reg_Kirovohrad,41.5
2023,ill_9_rubella,age_vac_2_1_year,20_reg_Kirovohrad,99.5
2023,ill_3_m_m_r,age_vac_2_1_year,20_reg_Kirovohrad,99.5
2023,ill_8_mumps,age_vac_2_1_year,20_reg_Kirovohrad,99.5
2023,ill_9_rubella,age_vac_4_6_years,20_reg_Kirovohrad,95.1
2023,ill_3_m_m_r,age_vac_4_6_years,20_reg_Kirovohrad,95.1
2023,ill_8_mumps,age_vac_4_6_years,20_reg_Kirovohrad,95.1
2023,ill_2_hep,age_vac_1_under_1_year,20_reg_Kirovohrad,69.0
2023,ill_1_tub,age_vac_1_under_1_year,21_reg_Luhansk,0.0
2023,ill_6_polio,age_vac_1_under_1_year,21_reg_Luhansk,0.0
2023,ill_6_polio,age_vac_3_18_months,21_reg_Luhansk,0.0
2023,ill_6_polio,age_vac_4_6_years,21_reg_Luhansk,0.0
2023,ill_6_polio,age_vac_5_14_years,21_reg_Luhansk,0.0
2023,ill_4_diph,age_vac_1_under_1_year,21_reg_Luhansk,0.0
2023,ill_5_pert,age_vac_1_under_1_year,21_reg_Luhansk,0.0
2023,ill_10_tetanus,age_vac_1_under_1_year,21_reg_Luhansk,0.0
2023,ill_4_diph,age_vac_3_18_months,21_reg_Luhansk,0.0
2023,ill_5_pert,age_vac_3_18_months,21_reg_Luhansk,0.0
2023,ill_10_tetanus,age_vac_3_18_months,21_reg_Luhansk,0.0
2023,ill_4_diph,age_vac_4_6_years,21_reg_Luhansk,0.0
2023,ill_10_tetanus,age_vac_4_6_years,21_reg_Luhansk,0.0
2023,ill_4_diph,age_vac_7_adult,21_reg_Luhansk,0.0
2023,ill_10_tetanus,age_vac_7_adult,21_reg_Luhansk,0.0
2023,ill_9_rubella,age_vac_2_1_year,21_reg_Luhansk,0.0
2023,ill_3_m_m_r,age_vac_2_1_year,21_reg_Luhansk,0.0
2023,ill_8_mumps,age_vac_2_1_year,21_reg_Luhansk,0.0
2023,ill_9_rubella,age_vac_4_6_years,21_reg_Luhansk,0.0
2023,ill_3_m_m_r,age_vac_4_6_years,21_reg_Luhansk,0.0
2023,ill_8_mumps,age_vac_4_6_years,21_reg_Luhansk,0.0
2023,ill_2_hep,age_vac_1_under_1_year,21_reg_Luhansk,0.0
2023,ill_1_tub,age_vac_1_under_1_year,22_reg_Lviv,79.8
2023,ill_6_polio,age_vac_1_under_1_year,22_reg_Lviv,73.4
2023,ill_6_polio,age_vac_3_18_months,22_reg_Lviv,63.1
2023,ill_6_polio,age_vac_4_6_years,22_reg_Lviv,53.1
2023,ill_6_polio,age_vac_5_14_years,22_reg_Lviv,47.3
2023,ill_4_diph,age_vac_1_under_1_year,22_reg_Lviv,76.0
2023,ill_5_pert,age_vac_1_under_1_year,22_reg_Lviv,76.0
2023,ill_10_tetanus,age_vac_1_under_1_year,22_reg_Lviv,76.0
2023,ill_4_diph,age_vac_3_18_months,22_reg_Lviv,67.0
2023,ill_5_pert,age_vac_3_18_months,22_reg_Lviv,67.0
2023,ill_10_tetanus,age_vac_3_18_months,22_reg_Lviv,67.0
2023,ill_4_diph,age_vac_4_6_years,22_reg_Lviv,55.3
